# CMUdict letter-to-sound rules, derived by Viterbi-EM alignment.
# BUILT BY quality/g2p.py --train.  Training split = 105744 CMUdict headwords; 11749 held out (fraction 0.1, seed 20260811).
# Doctrine 13: these rules come from CMUdict, so any accuracy quoted for them is on the HELD-OUT split and nowhere else.
#kind	level	key	phones	count
S	0	3|njo	010	1
S	0	3|nka	010	12
S	0	3|nke	100	1
S	0	3|nko	010	9
S	0	3|nks	100	2
S	0	3|nly	100	14
S	0	3|nmr	221	1
S	0	3|nna	010	25
S	0	3|nne	100	4
S	0	3|nni	010	4
S	0	3|nno	010	4
S	0	3|nny	010	5
S	0	3|noa	100	1
S	0	3|nol	102	3
S	0	3|non	010	11
S	0	3|nor	100	6
S	0	3|nos	010	11
S	0	3|not	100	3
S	0	3|nov	100	7
S	0	3|now	100	5
S	0	3|noy	100	1
S	0	3|npr	111	1
S	0	3|nry	100	3
S	0	3|nsa	010	2
S	0	3|nse	102	3
S	0	3|nsk	001	1
S	0	3|nso	010	3
S	0	3|nst	100	2
S	0	3|nta	010	14
S	0	3|nte	010	40
S	0	3|nth	102	4
S	0	3|nti	010	20
S	0	3|nto	010	13
S	0	3|nts	010	81
S	0	3|ntu	212	1
S	0	3|ntv	111	1
S	0	3|nty	100	4
S	0	3|ntz	102	3
S	0	3|nue	102	2
S	0	3|nui	010	1
S	0	3|num	100	5
S	0	3|nur	102	1
S	0	3|nus	010	6
S	0	3|nut	102	1
S	0	3|nya	100	1
S	0	3|nye	010	1
S	0	3|nyi	010	2
S	0	3|nyl	100	2
S	0	3|nym	102	2
S	0	3|nys	100	1
S	0	3|nza	010	20
S	0	3|nze	012	1
S	0	3|nzi	010	6
S	0	3|nzo	010	11
S	0	3|oad	111	1
S	0	3|oak	102	1
S	0	3|oam	102	1
S	0	3|oan	010	2
S	0	3|oas	102	1
S	0	3|oat	102	8
S	0	3|oax	201	1
S	0	3|oba	010	3
S	0	3|obe	102	3
S	0	3|obi	210	2
S	0	3|obo	010	3
S	0	3|oby	100	1
S	0	3|oca	010	2
S	0	3|oce	010	1
S	0	3|och	010	2
S	0	3|ock	102	6
S	0	3|oco	010	7
S	0	3|ocs	102	1
S	0	3|ocy	100	1
S	0	3|oda	010	13
S	0	3|ode	102	6
S	0	3|odi	010	4
S	0	3|odo	012	1
S	0	3|odp	111	1
S	0	3|ods	102	7
S	0	3|odt	102	1
S	0	3|ody	100	10
S	0	3|oed	101	1
S	0	3|oef	102	1
S	0	3|oek	010	1
S	0	3|oel	102	1
S	0	3|oen	120	1
S	0	3|oer	100	2
S	0	3|oes	010	5
S	0	3|oey	010	2
S	0	3|ofc	111	1
S	0	3|ofe	102	1
S	0	3|off	100	29
S	0	3|ofi	010	1
S	0	3|oft	102	2
S	0	3|oga	010	4
S	0	3|ogs	100	1
S	0	3|ogy	100	2
S	0	3|oha	010	1
S	0	3|ohi	010	1
S	0	3|ohl	100	1
S	0	3|ohn	100	7
S	0	3|oho	100	1
S	0	3|oia	010	3
S	0	3|oic	010	3
S	0	3|oid	102	12
S	0	3|oil	102	2
S	0	3|oim	102	1
S	0	3|oin	102	1
S	0	3|oio	100	1
S	0	3|oir	201	1
S	0	3|ois	102	3
S	0	3|oit	201	1
S	0	3|oix	100	1
S	0	3|oja	010	1
S	0	3|oka	010	4
S	0	3|oke	102	4
S	0	3|oki	010	2
S	0	3|oko	010	1
S	0	3|oks	102	6
S	0	3|oku	012	1
S	0	3|oky	100	1
S	0	3|ola	010	56
S	0	3|old	102	9
S	0	3|ole	102	12
S	0	3|olf	100	2
S	0	3|oli	010	26
S	0	3|olk	102	1
S	0	3|oll	010	4
S	0	3|olm	100	2
S	0	3|olo	010	17
S	0	3|ols	102	3
S	0	3|olt	100	4
S	0	3|oly	100	4
S	0	3|olz	100	1
S	0	3|oma	010	15
S	0	3|omb	102	3
S	0	3|ome	102	15
S	0	3|omi	010	2
S	0	3|omm	102	2
S	0	3|omo	010	6
S	0	3|omp	102	2
S	0	3|oms	102	2
S	0	3|omu	010	1
S	0	3|omy	100	2
S	0	3|ona	010	36
S	0	3|ond	100	3
S	0	3|one	010	69
S	0	3|ong	100	6
S	0	3|oni	010	41
S	0	3|onk	100	1
S	0	3|onn	102	1
S	0	3|ono	010	6
S	0	3|ons	010	184
S	0	3|ont	102	7
S	0	3|ony	100	15
S	0	3|ood	102	45
S	0	3|oof	102	5
S	0	3|ook	102	13
S	0	3|ool	102	2
S	0	3|oom	102	5
S	0	3|oon	102	6
S	0	3|oop	102	2
S	0	3|oos	102	2
S	0	3|oot	102	5
S	0	3|opa	010	4
S	0	3|ope	102	18
S	0	3|opf	100	2
S	0	3|opi	100	1
S	0	3|opo	010	1
S	0	3|ops	102	7
S	0	3|opy	100	2
S	0	3|ora	010	32
S	0	3|orb	201	1
S	0	3|ord	100	29
S	0	3|ore	010	28
S	0	3|orf	100	16
S	0	3|org	100	2
S	0	3|ori	010	11
S	0	3|ork	102	9
S	0	3|orm	102	7
S	0	3|orn	100	16
S	0	3|oro	100	12
S	0	3|orp	102	7
S	0	3|ors	010	42
S	0	3|ort	102	9
S	0	3|oru	010	2
S	0	3|orx	102	1
S	0	3|ory	100	21
S	0	3|osa	010	24
S	0	3|ose	102	11
S	0	3|osh	102	3
S	0	3|osi	010	7
S	0	3|oso	010	11
S	0	3|oss	102	1
S	0	3|ost	102	9
S	0	3|osy	100	2
S	0	3|osz	010	1
S	0	3|ota	010	12
S	0	3|ote	102	5
S	0	3|oth	100	3
S	0	3|oti	010	1
S	0	3|oto	010	9
S	0	3|ots	100	5
S	0	3|ott	100	13
S	0	3|oua	010	1
S	0	3|oud	102	1
S	0	3|oue	212	1
S	0	3|oun	100	1
S	0	3|oup	201	1
S	0	3|our	100	7
S	0	3|ous	100	94
S	0	3|out	102	6
S	0	3|oux	100	2
S	0	3|ova	010	3
S	0	3|ove	010	2
S	0	3|ovo	012	1
S	0	3|ovy	010	1
S	0	3|owa	210	1
S	0	3|owd	201	1
S	0	3|owl	102	2
S	0	3|own	102	18
S	0	3|ows	102	4
S	0	3|owy	100	2
S	0	3|oxi	010	1
S	0	3|oxy	010	1
S	0	3|oya	010	6
S	0	3|oyd	102	1
S	0	3|oyl	201	1
S	0	3|oyo	010	2
S	0	3|oys	102	2
S	0	3|oza	010	4
S	0	3|ozo	010	2
S	0	3|pac	102	2
S	0	3|pad	102	1
S	0	3|pal	100	2
S	0	3|pan	100	1
S	0	3|pas	010	1
S	0	3|pay	102	1
S	0	3|paz	010	1
S	0	3|pea	100	3
S	0	3|pec	100	1
S	0	3|ped	102	4
S	0	3|pee	021	1
S	0	3|peg	100	1
S	0	3|pek	100	2
S	0	3|pel	001	1
S	0	3|pen	010	2
S	0	3|peo	100	1
S	0	3|per	120	29
S	0	3|pes	102	14
S	0	3|pet	102	1
S	0	3|pga	111	1
S	0	3|pgm	111	1
S	0	3|pha	010	2
S	0	3|phd	121	1
S	0	3|phe	010	1
S	0	3|phi	010	1
S	0	3|php	111	1
S	0	3|phs	102	8
S	0	3|phy	100	2
S	0	3|pia	100	5
S	0	3|pic	010	3
S	0	3|pid	010	3
S	0	3|pie	010	2
S	0	3|pin	100	2
S	0	3|pio	100	1
S	0	3|pit	010	1
S	0	3|pka	010	4
S	0	3|ple	100	9
S	0	3|pli	210	1
S	0	3|ply	001	2
S	0	3|poa	010	2
S	0	3|pod	102	1
S	0	3|poe	102	1
S	0	3|pol	102	3
S	0	3|pon	201	1
S	0	3|pop	102	1
S	0	3|pos	201	1
S	0	3|pot	102	2
S	0	3|pov	012	1
S	0	3|ppa	010	3
S	0	3|ppe	010	3
S	0	3|ppi	010	3
S	0	3|ppm	111	1
S	0	3|ppo	010	2
S	0	3|ppy	120	1
S	0	3|pro	102	1
S	0	3|pso	010	1
S	0	3|psy	120	1
S	0	3|pts	201	2
S	0	3|ptu	210	1
S	0	3|pua	100	2
S	0	3|pus	100	2
S	0	3|pvc	221	1
S	0	3|qis	210	1
S	0	3|qua	010	4
S	0	3|que	201	6
S	0	3|qui	010	2
S	0	3|quy	100	1
S	0	3|rac	010	1
S	0	3|rad	102	6
S	0	3|rae	102	2
S	0	3|rah	010	3
S	0	3|rai	010	2
S	0	3|rak	102	1
S	0	3|ral	100	27
S	0	3|ram	102	12
S	0	3|ran	100	17
S	0	3|rar	102	1
S	0	3|ras	010	13
S	0	3|rat	102	8
S	0	3|rau	100	1
S	0	3|rav	102	1
S	0	3|raw	102	1
S	0	3|rax	010	1
S	0	3|ray	010	3
S	0	3|raz	010	2
S	0	3|rba	010	1
S	0	3|rbe	010	1
S	0	3|rbo	010	3
S	0	3|rby	100	6
S	0	3|rca	010	6
S	0	3|rce	102	5
S	0	3|rch	102	3
S	0	3|rco	010	8
S	0	3|rcy	010	1
S	0	3|rda	010	3
S	0	3|rde	010	4
S	0	3|rdi	010	20
S	0	3|rdo	010	24
S	0	3|rds	102	9
S	0	3|rdt	100	4
S	0	3|rdy	010	3
S	0	3|rea	100	10
S	0	3|red	010	51
S	0	3|ree	001	9
S	0	3|reg	100	1
S	0	3|rek	010	8
S	0	3|rel	010	3
S	0	3|ren	100	19
S	0	3|reo	100	1
S	0	3|rer	100	50
S	0	3|res	010	29
S	0	3|ret	201	3
S	0	3|rev	102	1
S	0	3|rew	100	2
S	0	3|rex	102	3
S	0	3|rey	010	4
S	0	3|rez	010	15
S	0	3|rff	122	1
S	0	3|rga	010	2
S	0	3|rge	201	3
S	0	3|rgh	100	5
S	0	3|rgi	010	1
S	0	3|rgo	010	5
S	0	3|rgs	100	1
S	0	3|rgy	100	7
S	0	3|ria	100	31
S	0	3|ric	010	22
S	0	3|rid	100	1
S	0	3|rie	100	15
S	0	3|rii	010	1
S	0	3|rik	100	3
S	0	3|ril	100	3
S	0	3|rim	100	1
S	0	3|rin	100	22
S	0	3|rio	100	13
S	0	3|ris	100	13
S	0	3|rit	010	1
S	0	3|riv	210	1
S	0	3|rix	100	1
S	0	3|riz	010	1
S	0	3|rka	010	3
S	0	3|rke	120	1
S	0	3|rko	010	1
S	0	3|rks	102	3
S	0	3|rla	210	1
S	0	3|rld	102	4
S	0	3|rle	100	20
S	0	3|rli	010	1
S	0	3|rlo	010	1
S	0	3|rls	111	1
S	0	3|rly	100	64
S	0	3|rma	010	2
S	0	3|rme	010	1
S	0	3|rmo	010	2
S	0	3|rms	102	4
S	0	3|rna	010	3
S	0	3|rne	100	1
S	0	3|rni	010	2
S	0	3|rno	010	7
S	0	3|rns	102	1
S	0	3|rny	010	2
S	0	3|roa	010	1
S	0	3|rod	102	5
S	0	3|roe	100	1
S	0	3|rof	102	1
S	0	3|rog	100	1
S	0	3|roh	010	1
S	0	3|rol	102	2
S	0	3|rom	100	6
S	0	3|ron	100	26
S	0	3|roo	201	1
S	0	3|rop	102	4
S	0	3|ror	100	3
S	0	3|ros	010	10
S	0	3|rou	012	1
S	0	3|rov	100	5
S	0	3|row	100	7
S	0	3|roy	102	6
S	0	3|rpe	100	2
S	0	3|rpf	111	1
S	0	3|rph	100	1
S	0	3|rpm	111	1
S	0	3|rps	102	1
S	0	3|rra	010	14
S	0	3|rre	010	4
S	0	3|rri	010	3
S	0	3|rro	010	11
S	0	3|rry	120	42
S	0	3|rsa	010	3
S	0	3|rse	102	3
S	0	3|rsk	010	1
S	0	3|rso	010	2
S	0	3|rst	102	3
S	0	3|rta	010	15
S	0	3|rte	010	6
S	0	3|rth	102	15
S	0	3|rti	010	5
S	0	3|rto	010	9
S	0	3|rts	102	4
S	0	3|rty	100	28
S	0	3|rtz	100	1
S	0	3|rue	001	1
S	0	3|rug	201	1
S	0	3|rui	010	1
S	0	3|ruk	012	1
S	0	3|rum	010	5
S	0	3|run	102	1
S	0	3|ruo	010	1
S	0	3|rup	102	1
S	0	3|rus	100	4
S	0	3|rut	100	1
S	0	3|ruz	010	1
S	0	3|rva	210	1
S	0	3|rve	100	1
S	0	3|ryl	100	1
S	0	3|ryo	102	1
S	0	3|rys	100	4
S	0	3|rza	010	3
S	0	3|rzo	010	1
S	0	3|sac	100	1
S	0	3|sad	100	1
S	0	3|sai	010	2
S	0	3|sal	010	11
S	0	3|san	100	5
S	0	3|sao	012	1
S	0	3|sar	010	3
S	0	3|sas	010	6
S	0	3|sat	221	1
S	0	3|saw	102	3
S	0	3|say	100	1
S	0	3|sba	221	1
S	0	3|sbe	100	1
S	0	3|sbf	221	1
S	0	3|sby	100	6
S	0	3|sca	010	5
S	0	3|sce	201	4
S	0	3|sch	102	4
S	0	3|sco	010	26
S	0	3|scs	221	1
S	0	3|scu	010	2
S	0	3|scy	010	1
S	0	3|sda	010	1
S	0	3|sdn	111	1
S	0	3|sea	010	2
S	0	3|seb	102	1
S	0	3|sec	100	1
S	0	3|sed	201	15
S	0	3|see	102	6
S	0	3|seh	010	1
S	0	3|sek	010	11
S	0	3|sel	100	5
S	0	3|sen	100	90
S	0	3|seo	012	1
S	0	3|ser	100	18
S	0	3|ses	010	79
S	0	3|set	010	4
S	0	3|sev	012	1
S	0	3|sex	102	3
S	0	3|sey	100	8
S	0	3|sfy	102	1
S	0	3|sgr	010	1
S	0	3|sha	010	5
S	0	3|shi	010	12
S	0	3|sia	010	10
S	0	3|sic	010	6
S	0	3|sid	210	1
S	0	3|sie	010	3
S	0	3|sif	100	1
S	0	3|sik	010	5
S	0	3|sil	001	1
S	0	3|sin	100	5
S	0	3|sio	100	4
S	0	3|sis	010	16
S	0	3|sit	100	1
S	0	3|siz	010	1
S	0	3|ska	010	14
S	0	3|ske	010	3
S	0	3|ski	010	384
S	0	3|sko	010	3
S	0	3|sks	100	1
S	0	3|sky	010	103
S	0	3|sle	010	1
S	0	3|sly	100	30
S	0	3|sma	010	6
S	0	3|smi	010	1
S	0	3|smo	010	1
S	0	3|sms	100	2
S	0	3|sna	010	1
S	0	3|sol	102	3
S	0	3|som	102	2
S	0	3|son	100	450
S	0	3|sor	010	9
S	0	3|sos	010	2
S	0	3|sox	010	1
S	0	3|spa	110	1
S	0	3|spe	010	2
S	0	3|spi	010	1
S	0	3|spo	010	1
S	0	3|spy	100	1
S	0	3|sql	221	1
S	0	3|ssa	010	20
S	0	3|sse	010	7
S	0	3|ssi	010	8
S	0	3|ssn	111	1
S	0	3|sso	010	15
S	0	3|ssy	100	5
S	0	3|sta	010	23
S	0	3|ste	010	3
S	0	3|sti	010	5
S	0	3|sto	010	6
S	0	3|sts	100	65
S	0	3|stu	210	1
S	0	3|sty	100	8
S	0	3|sue	010	2
S	0	3|sui	010	3
S	0	3|sul	010	1
S	0	3|sum	010	1
S	0	3|suo	010	2
S	0	3|sur	122	1
S	0	3|sus	100	3
S	0	3|suu	111	1
S	0	3|suv	221	1
S	0	3|syn	100	2
S	0	3|sys	100	1
S	0	3|sza	010	1
S	0	3|tac	111	1
S	0	3|tad	100	4
S	0	3|taf	201	1
S	0	3|tag	102	1
S	0	3|tai	102	2
S	0	3|tal	010	14
S	0	3|tam	210	1
S	0	3|tan	100	6
S	0	3|tap	102	1
S	0	3|tar	102	8
S	0	3|tas	010	15
S	0	3|tat	102	5
S	0	3|tax	102	4
S	0	3|tay	201	1
S	0	3|tch	102	7
S	0	3|tco	210	1
S	0	3|tcy	100	1
S	0	3|tds	111	1
S	0	3|tea	100	1
S	0	3|tec	102	7
S	0	3|ted	010	225
S	0	3|tee	201	6
S	0	3|tek	102	6
S	0	3|tel	102	7
S	0	3|tem	120	2
S	0	3|ten	010	9
S	0	3|teo	010	2
S	0	3|tep	102	2
S	0	3|ter	100	115
S	0	3|tes	102	135
S	0	3|tex	102	3
S	0	3|tez	010	3
S	0	3|tha	010	13
S	0	3|the	010	4
S	0	3|thi	010	1
S	0	3|tho	010	3
S	0	3|ths	102	5
S	0	3|thy	120	10
S	0	3|tia	010	16
S	0	3|tic	010	89
S	0	3|tie	100	3
S	0	3|tif	102	1
S	0	3|tik	210	1
S	0	3|til	010	1
S	0	3|tim	010	1
S	0	3|tin	010	14
S	0	3|tio	010	2
S	0	3|tip	102	1
S	0	3|tis	010	15
S	0	3|tje	010	1
S	0	3|tka	010	6
S	0	3|tke	210	1
S	0	3|tlc	221	1
S	0	3|tle	010	11
S	0	3|tly	100	35
S	0	3|tma	010	1
S	0	3|tny	010	1
S	0	3|toe	100	2
S	0	3|tok	102	1
S	0	3|tol	100	3
S	0	3|tom	010	1
S	0	3|ton	100	229
S	0	3|too	102	1
S	0	3|top	102	2
S	0	3|tor	010	32
S	0	3|tos	010	12
S	0	3|tou	212	1
S	0	3|tov	102	3
S	0	3|tow	102	1
S	0	3|tra	010	8
S	0	3|tre	010	6
S	0	3|tri	010	4
S	0	3|tro	010	10
S	0	3|try	100	30
S	0	3|tsa	010	1
S	0	3|tsu	210	3
S	0	3|tta	010	53
S	0	3|tte	100	18
S	0	3|tti	010	59
S	0	3|tto	010	17
S	0	3|tts	102	3
S	0	3|tty	100	2
S	0	3|tua	100	1
S	0	3|tuh	010	1
S	0	3|tum	010	1
S	0	3|tur	010	1
S	0	3|tus	010	6
S	0	3|txa	120	1
S	0	3|tyn	100	2
S	0	3|tys	210	1
S	0	3|tza	010	1
S	0	3|uac	100	2
S	0	3|ual	100	12
S	0	3|uan	100	3
S	0	3|uay	010	1
S	0	3|uba	010	9
S	0	3|ubo	010	1
S	0	3|uca	010	6
S	0	3|uce	201	2
S	0	3|uch	102	2
S	0	3|uci	010	2
S	0	3|uck	102	3
S	0	3|uct	100	2
S	0	3|uda	010	13
S	0	3|ude	102	19
S	0	3|udh	201	1
S	0	3|udi	010	2
S	0	3|udo	010	4
S	0	3|udt	100	1
S	0	3|uea	100	1
S	0	3|ued	102	4
S	0	3|uel	102	1
S	0	3|uen	010	1
S	0	3|uer	100	27
S	0	3|ues	102	8
S	0	3|uet	021	1
S	0	3|uey	100	2
S	0	3|uez	010	11
S	0	3|uff	102	2
S	0	3|ufo	210	1
S	0	3|uga	010	2
S	0	3|uge	102	2
S	0	3|ugh	100	35
S	0	3|ugo	010	1
S	0	3|ugs	102	1
S	0	3|ugu	100	1
S	0	3|uha	210	1
S	0	3|uhl	100	2
S	0	3|uhy	010	1
S	0	3|uia	100	2
S	0	3|uid	210	1
S	0	3|uie	100	1
S	0	3|uil	102	1
S	0	3|uin	001	5
S	0	3|uip	102	1
S	0	3|uir	100	1
S	0	3|uis	100	5
S	0	3|uit	100	2
S	0	3|uiu	010	1
S	0	3|uja	010	2
S	0	3|uji	210	1
S	0	3|ujo	010	2
S	0	3|uka	010	2
S	0	3|uke	100	1
S	0	3|uki	012	1
S	0	3|uko	010	1
S	0	3|ula	010	19
S	0	3|ule	102	5
S	0	3|ulf	102	2
S	0	3|uli	010	1
S	0	3|ull	100	1
S	0	3|ulo	010	6
S	0	3|uls	102	1
S	0	3|ult	100	8
S	0	3|ulu	010	2
S	0	3|uly	010	1
S	0	3|uma	010	2
S	0	3|ume	012	1
S	0	3|umi	010	4
S	0	3|umo	010	1
S	0	3|ums	100	7
S	0	3|umu	210	1
S	0	3|una	010	10
S	0	3|und	102	5
S	0	3|une	201	3
S	0	3|ung	100	1
S	0	3|uni	010	1
S	0	3|uno	010	3
S	0	3|uns	102	2
S	0	3|unt	102	6
S	0	3|unu	010	1
S	0	3|uny	010	1
S	0	3|upa	010	1
S	0	3|upe	102	1
S	0	3|ups	102	2
S	0	3|upt	201	1
S	0	3|upy	102	1
S	0	3|ura	010	23
S	0	3|ure	010	19
S	0	3|urf	102	2
S	0	3|urg	100	39
S	0	3|uri	010	7
S	0	3|urk	102	1
S	0	3|url	221	1
S	0	3|urn	102	3
S	0	3|uro	010	7
S	0	3|urs	201	2
S	0	3|urt	100	2
S	0	3|uru	010	3
S	0	3|ury	100	26
S	0	3|usa	010	4
S	0	3|usb	111	1
S	0	3|use	102	21
S	0	3|ush	102	4
S	0	3|usi	010	3
S	0	3|uso	010	9
S	0	3|uss	102	3
S	0	3|ust	102	5
S	0	3|usz	100	2
S	0	3|uta	010	3
S	0	3|ute	102	15
S	0	3|uth	100	9
S	0	3|uti	010	7
S	0	3|uto	010	10
S	0	3|uts	102	11
S	0	3|utt	100	6
S	0	3|utu	012	1
S	0	3|uty	100	1
S	0	3|utz	100	1
S	0	3|uva	210	2
S	0	3|uve	100	1
S	0	3|uvs	221	1
S	0	3|uya	010	2
S	0	3|uye	212	1
S	0	3|uyu	100	1
S	0	3|uza	010	3
S	0	3|uzo	210	1
S	0	3|uzu	010	1
S	0	3|vac	102	1
S	0	3|vah	010	1
S	0	3|val	010	11
S	0	3|van	100	9
S	0	3|var	001	4
S	0	3|vas	010	1
S	0	3|vax	102	1
S	0	3|vaz	122	1
S	0	3|vco	010	1
S	0	3|vds	221	1
S	0	3|vea	210	1
S	0	3|vec	010	2
S	0	3|ved	201	7
S	0	3|vee	100	2
S	0	3|veh	100	1
S	0	3|vek	100	1
S	0	3|vel	010	3
S	0	3|ven	010	7
S	0	3|ver	120	33
S	0	3|ves	010	19
S	0	3|vey	001	3
S	0	3|vez	210	1
S	0	3|via	100	18
S	0	3|vic	100	7
S	0	3|vid	010	1
S	0	3|vie	101	1
S	0	3|vik	010	1
S	0	3|vil	010	2
S	0	3|vin	100	2
S	0	3|vio	100	5
S	0	3|vip	221	1
S	0	3|vir	102	1
S	0	3|vis	100	2
S	0	3|vit	100	2
S	0	3|viz	100	1
S	0	3|vka	010	1
S	0	3|voa	010	1
S	0	3|voi	102	1
S	0	3|von	100	1
S	0	3|vor	010	3
S	0	3|vos	012	1
S	0	3|vow	201	1
S	0	3|vox	102	1
S	0	3|voy	102	2
S	0	3|vpx	121	1
S	0	3|vra	010	1
S	0	3|vre	010	3
S	0	3|vsk	102	1
S	0	3|vus	100	2
S	0	3|vut	100	1
S	0	3|w	100	1
S	0	3|wah	100	2
S	0	3|wai	010	1
S	0	3|wak	102	1
S	0	3|wal	010	5
S	0	3|wam	102	1
S	0	3|wan	010	5
S	0	3|war	201	1
S	0	3|wax	102	1
S	0	3|way	102	40
S	0	3|wba	010	1
S	0	3|wds	201	1
S	0	3|web	102	1
S	0	3|wed	201	3
S	0	3|wee	100	1
S	0	3|wen	010	6
S	0	3|wer	120	19
S	0	3|wey	100	2
S	0	3|wha	010	1
S	0	3|wig	100	2
S	0	3|win	010	1
S	0	3|wka	010	1
S	0	3|wks	102	1
S	0	3|wls	102	1
S	0	3|wly	100	1
S	0	3|wns	102	1
S	0	3|wny	010	1
S	0	3|wry	120	1
S	0	3|wth	100	2
S	0	3|wum	102	1
S	0	3|wup	102	1
S	0	3|xas	010	2
S	0	3|xco	010	2
S	0	3|xed	201	2
S	0	3|xei	012	1
S	0	3|xen	010	1
S	0	3|xer	120	1
S	0	3|xes	100	10
S	0	3|xet	010	1
S	0	3|xic	010	2
S	0	3|xin	210	2
S	0	3|xir	010	1
S	0	3|xis	010	2
S	0	3|xit	010	1
S	0	3|xon	010	1
S	0	3|yah	010	2
S	0	3|yak	100	1
S	0	3|yal	010	3
S	0	3|yan	010	6
S	0	3|yar	201	1
S	0	3|yas	010	1
S	0	3|yat	102	1
S	0	3|yaw	010	1
S	0	3|yba	210	1
S	0	3|yea	010	4
S	0	3|yed	201	5
S	0	3|yee	010	1
S	0	3|yeh	100	1
S	0	3|yel	010	1
S	0	3|yen	100	1
S	0	3|yer	100	52
S	0	3|yeu	201	1
S	0	3|yev	010	2
S	0	3|yez	010	1
S	0	3|yga	100	1
S	0	3|yho	201	1
S	0	3|yka	010	2
S	0	3|yko	010	1
S	0	3|yla	210	1
S	0	3|yle	102	1
S	0	3|yll	100	1
S	0	3|ylo	010	1
S	0	3|yls	100	1
S	0	3|yme	102	2
S	0	3|yms	102	2
S	0	3|yna	010	1
S	0	3|ynd	100	1
S	0	3|yne	102	17
S	0	3|ynn	100	2
S	0	3|yoc	210	1
S	0	3|yok	010	2
S	0	3|yol	100	1
S	0	3|yon	100	3
S	0	3|yor	010	2
S	0	3|yos	012	1
S	0	3|you	102	1
S	0	3|yov	100	1
S	0	3|ype	102	7
S	0	3|yph	201	1
S	0	3|yra	010	2
S	0	3|yre	102	2
S	0	3|yry	100	1
S	0	3|yst	100	3
S	0	3|ysz	010	1
S	0	3|yta	010	1
S	0	3|yte	102	8
S	0	3|yun	100	1
S	0	3|yze	102	4
S	0	3|zac	100	1
S	0	3|zah	010	1
S	0	3|zak	100	6
S	0	3|zal	001	1
S	0	3|zan	001	1
S	0	3|zar	001	2
S	0	3|zas	010	2
S	0	3|zco	010	3
S	0	3|zde	210	1
S	0	3|zed	102	98
S	0	3|zee	010	1
S	0	3|zei	010	1
S	0	3|zek	010	2
S	0	3|zel	210	1
S	0	3|zem	201	1
S	0	3|zen	100	7
S	0	3|zeo	100	1
S	0	3|zer	100	12
S	0	3|zes	010	2
S	0	3|zey	100	1
S	0	3|zga	010	1
S	0	3|zia	010	2
S	0	3|zic	010	1
S	0	3|zie	010	2
S	0	3|zik	010	2
S	0	3|zim	201	1
S	0	3|zin	001	1
S	0	3|zio	100	7
S	0	3|zir	102	1
S	0	3|zit	010	1
S	0	3|zka	010	3
S	0	3|zko	010	1
S	0	3|zky	012	2
S	0	3|zma	010	1
S	0	3|zny	010	4
S	0	3|zol	100	1
S	0	3|zon	102	3
S	0	3|zor	001	1
S	0	3|zos	010	2
S	0	3|zou	210	1
S	0	3|zra	100	1
S	0	3|zti	010	1
S	0	3|zyk	100	8
S	0	3|zyn	100	1
S	0	3|zza	010	12
S	0	3|zzi	010	18
S	0	3|zzo	010	16
S	0	4|aba	0010	2
S	0	4|abe	2010	1
S	0	4|abi	1022	1
S	0	4|aby	1020	1
S	0	4|aca	0010	3
S	0	4|ace	2011	1
S	0	4|aci	2102	1
S	0	4|ack	2010	1
S	0	4|aco	0010	2
S	0	4|acs	2010	1
S	0	4|act	0102	1
S	0	4|acy	1000	8
S	0	4|ada	2010	4
S	0	4|ade	2102	1
S	0	4|ado	0010	6
S	0	4|ady	1020	2
S	0	4|afe	0102	1
S	0	4|aft	2012	1
S	0	4|afx	2010	1
S	0	4|aga	2010	6
S	0	4|age	2010	3
S	0	4|agi	2010	1
S	0	4|ago	2010	3
S	0	4|aha	0100	1
S	0	4|aho	0102	1
S	0	4|ahs	2010	1
S	0	4|ahu	0010	1
S	0	4|ahy	2110	1
S	0	4|aia	2010	1
S	0	4|aic	2010	4
S	0	4|ain	2010	1
S	0	4|aio	0100	1
S	0	4|ais	1000	1
S	0	4|aja	2012	1
S	0	4|aka	2010	3
S	0	4|ake	2010	1
S	0	4|aki	2010	15
S	0	4|aks	2010	1
S	0	4|aku	2012	1
S	0	4|ala	2010	3
S	0	4|ale	0010	11
S	0	4|ali	0010	1
S	0	4|all	2102	1
S	0	4|alo	0010	4
S	0	4|als	0100	17
S	0	4|alt	2102	2
S	0	4|aly	0100	1
S	0	4|ama	0010	11
S	0	4|ame	0010	3
S	0	4|ami	2010	4
S	0	4|amo	0010	2
S	0	4|ams	0100	1
S	0	4|amy	0100	2
S	0	4|ana	2010	17
S	0	4|anc	0102	1
S	0	4|and	0102	2
S	0	4|ane	0010	2
S	0	4|ang	0100	1
S	0	4|ani	0010	12
S	0	4|ank	0102	2
S	0	4|ano	0010	72
S	0	4|ans	0100	42
S	0	4|ant	0100	19
S	0	4|any	0100	5
S	0	4|apd	1111	1
S	0	4|ape	1002	1
S	0	4|aph	1002	1
S	0	4|ara	0010	11
S	0	4|ard	2010	1
S	0	4|are	0010	3
S	0	4|ari	0010	6
S	0	4|ark	1001	1
S	0	4|aro	0010	18
S	0	4|ars	0100	2
S	0	4|aru	2010	3
S	0	4|ary	1020	56
S	0	4|asa	2010	2
S	0	4|ase	0010	2
S	0	4|asm	1020	3
S	0	4|aso	0010	1
S	0	4|ass	1020	1
S	0	4|ast	0102	1
S	0	4|asy	2010	1
