# OpenSubtitles 2018 English word frequencies, 50,000 types, rank order.
#
# SOURCE  hermitdave/FrequencyWords content/2018/en/en_50k.txt
#         fetched 2026-08-11, md5 370a7a55f79605b25638e3e262d5f920 of the upstream file
# LICENCE MIT (LICENSE at the repo root, "Copyright (c) 2016 Hermit Dave")
#         over OpenSubtitles 2018 as distributed by OPUS.
#
# WHY IT IS HERE. It is the REGISTER replacement for wordfreq20k.txt, which is
# a 2006 web crawl (see that file's row in data/sources.tsv). Spoken English
# inverts the web list's pathology: `moon` outranks `yahoo` by 13.7x here,
# where the web list has `yahoo` outranking `moon` by 5.6x, and `weep`, `wept`
# and `mourn` exist at all -- the web list has none of the three, which in
# `lyric_harness.CandidateEngine` means not merely unranked but UNOFFERABLE.
#
# WHAT IT DOES NOT FIX. It is still a GLOBAL UNIGRAM RANK. Measured
# leave-one-author-out against what 69 held-out authors actually reached for,
# it blocks 21.4% of realised rhyme partners against the web list's 16.9% --
# real, and small beside the 63.2% the line-final CONDITIONAL reaches. The
# head of any unigram list is function words, and inside a rhyme field that is
# where the exclusion gets spent. quality/RESULTS_SONG_FREQUENCY.md.
#
# TOKENISATION. Upstream splits clitics, so `'s` and `'t` are types (ranks 6
# and 10). They are kept as they came rather than silently merged: a count is
# a coordinate of its tokenisation (doctrine 58/91) and the next person to
# measure this should see the same file the number came from.
#
# INDEPENDENT of every corpus in this repo -- contemporary film and television
# subtitles are not verse, are not sung, and are not any cell's labelled pool.
word	count	rank
sunni	294	35924
shelled	294	35925
hokey	294	35926
down-to-earth	294	35927
billu	294	35928
candlesticks	294	35929
nighty	294	35930
anchovy	294	35931
cataracts	294	35932
entrenched	294	35933
dried-up	294	35934
inception	294	35935
kati	294	35936
caucasus	294	35937
liabilities	294	35938
takayama	294	35939
shading	294	35940
ten-year	294	35941
snowballs	294	35942
galactus	294	35943
ravana	294	35944
handlebars	294	35945
uta	294	35946
retainers	294	35947
rovere	294	35948
tailgate	294	35949
griffiths	294	35950
purser	294	35951
acknowledges	294	35952
mayoral	294	35953
unhappily	294	35954
desecrate	294	35955
poopy	294	35956
ifthe	294	35957
agathe	294	35958
prussians	294	35959
guadalajara	294	35960
forty-seven	294	35961
pachinko	294	35962
vika	294	35963
cem	294	35964
meanness	294	35965
pig-headed	294	35966
jussi	294	35967
apricots	294	35968
militias	294	35969
skrill	294	35970
polanski	294	35971
bushed	294	35972
sugarcoat	294	35973
nyborg	294	35974
simplified	294	35975
5pm	294	35976
much-	294	35977
decoder	294	35978
buckland	294	35979
industrialists	294	35980
laude	294	35981
gauna	294	35982
hi-ho	294	35983
vole	294	35984
ayala	294	35985
udon	294	35986
hags	294	35987
morehouse	294	35988
polaroids	293	35989
filipe	293	35990
modules	293	35991
renegades	293	35992
zlotys	293	35993
motorcar	293	35994
branching	293	35995
sshh	293	35996
shambo	293	35997
quorum	293	35998
sensuous	293	35999
'mr	293	36000
biding	293	36001
severing	293	36002
gian	293	36003
clouding	293	36004
scarcity	293	36005
southall	293	36006
deceiver	293	36007
klux	293	36008
bricklayer	293	36009
world-renowned	293	36010
meenakshi	293	36011
flared	293	36012
figurehead	293	36013
deunan	293	36014
afire	293	36015
transcendent	293	36016
vinay	293	36017
spuds	293	36018
fecal	293	36019
moisturizer	293	36020
jeannot	293	36021
amarillo	293	36022
i-i-	293	36023
schoolmates	293	36024
s.t.a.r.	293	36025
riza	293	36026
8pm	293	36027
stingers	293	36028
labia	293	36029
harwood	293	36030
discharging	293	36031
migs	293	36032
authenticated	293	36033
lutheran	293	36034
freddo	293	36035
tennant	293	36036
goemon	293	36037
frankness	293	36038
abolition	293	36039
confiscating	293	36040
bunking	293	36041
pierces	293	36042
enlargement	293	36043
doge	293	36044
delicatessen	292	36045
beemer	292	36046
shacking	292	36047
hand-picked	292	36048
deviated	292	36049
dorcas	292	36050
ns	292	36051
aerodynamic	292	36052
tumbleweed	292	36053
flintstone	292	36054
good-lookin	292	36055
barrows	292	36056
gargle	292	36057
aerosol	292	36058
lerner	292	36059
on-board	292	36060
cyberspace	292	36061
peso	292	36062
wafer	292	36063
nippy	292	36064
chafing	292	36065
liquidated	292	36066
andrzej	292	36067
tabasco	292	36068
elegantly	292	36069
postmark	292	36070
mercia	292	36071
'thank	292	36072
toyed	292	36073
cockerel	292	36074
plus-one	292	36075
gassy	292	36076
grandmas	292	36077
hyperion	292	36078
daffodils	292	36079
entitlement	292	36080
ralston	292	36081
tartare	292	36082
buena	292	36083
curran	292	36084
elapsed	292	36085
phobias	292	36086
patrizia	292	36087
answerable	292	36088
tooni	292	36089
toodles	292	36090
hayworth	292	36091
lawd	292	36092
varmint	292	36093
aboot	292	36094
snippy	292	36095
hanka	292	36096
pok	292	36097
hiatus	292	36098
conover	292	36099
burlap	291	36100
bailiffs	291	36101
loonies	291	36102
basset	291	36103
stds	291	36104
starburst	291	36105
delectable	291	36106
exporting	291	36107
hipsters	291	36108
embodies	291	36109
sveta	291	36110
iridium	291	36111
ganymede	291	36112
materialize	291	36113
rittenhouse	291	36114
daiquiri	291	36115
flagrant	291	36116
cellulite	291	36117
splurge	291	36118
submersible	291	36119
havre	291	36120
dakar	291	36121
graveyards	291	36122
mar.	291	36123
maharajah	291	36124
vocational	291	36125
th-they	291	36126
hm-hmm	291	36127
awash	291	36128
manley	291	36129
legalize	291	36130
paralyzing	291	36131
aceveda	291	36132
weekday	291	36133
phill	291	36134
layover	291	36135
marquette	291	36136
larder	291	36137
fluently	291	36138
pari	291	36139
strums	291	36140
recuperating	291	36141
showin	291	36142
emphysema	291	36143
bronte	291	36144
ocho	291	36145
eyeglasses	291	36146
incisions	291	36147
injuring	291	36148
songwriting	291	36149
nantes	291	36150
otomo	291	36151
screwball	291	36152
spooning	291	36153
jello	291	36154
photosynthesis	291	36155
sar	291	36156
lohan	291	36157
ah-	291	36158
cataclysm	291	36159
champa	291	36160
trumped	291	36161
donatella	291	36162
briefings	291	36163
motivating	291	36164
geils	291	36165
hanako	291	36166
30-minute	291	36167
kloss	291	36168
sliders	291	36169
sportsmanship	291	36170
hoffa	291	36171
walcott	291	36172
dominatrix	291	36173
chandeliers	291	36174
sylvain	291	36175
arigato	291	36176
teardrop	291	36177
tsuyoshi	291	36178
undamaged	291	36179
warranted	291	36180
saggy	291	36181
sammi	291	36182
crosswords	290	36183
outcry	290	36184
macchiato	290	36185
hotaru	290	36186
formulated	290	36187
goths	290	36188
amon	290	36189
soothes	290	36190
senhor	290	36191
fortescue	290	36192
fermat	290	36193
spawning	290	36194
chauvinist	290	36195
rectangular	290	36196
bluebeard	290	36197
repelled	290	36198
jesuits	290	36199
outlast	290	36200
giddy-up	290	36201
conte	290	36202
sunstroke	290	36203
authoritative	290	36204
utilizing	290	36205
trifecta	290	36206
doctoring	290	36207
buh-bye	290	36208
snorkel	290	36209
droopy	290	36210
tmz	290	36211
brea	290	36212
yowls	290	36213
conceivably	290	36214
millstone	290	36215
pissant	290	36216
sequestered	290	36217
pilkington	290	36218
3ch899394	290	36219
mauro	290	36220
laramie	290	36221
goober	290	36222
bloch	290	36223
thibault	290	36224
'get	290	36225
insurgent	290	36226
dian	290	36227
x1	290	36228
pondered	290	36229
gerhard	290	36230
nods	290	36231
lolo	290	36232
slumped	289	36233
relieves	289	36234
kapa	289	36235
devastate	289	36236
mousy	289	36237
effigy	289	36238
dailies	289	36239
widening	289	36240
healers	289	36241
frell	289	36242
boulogne	289	36243
nippon	289	36244
gallifrey	289	36245
vivre	289	36246
unoccupied	289	36247
wilden	289	36248
refrigerated	289	36249
touchy-feely	289	36250
druggie	289	36251
instilled	289	36252
headdress	289	36253
distracts	289	36254
cg	289	36255
akhenaten	289	36256
stadiums	289	36257
boz	289	36258
honeycomb	289	36259
angkor	289	36260
blacker	289	36261
crucially	289	36262
bos	289	36263
energized	289	36264
'aii	289	36265
mckinnon	289	36266
ele	289	36267
prelim	289	36268
clearwater	289	36269
m-maybe	289	36270
acme	289	36271
arising	289	36272
toiling	289	36273
malarkey	289	36274
overconfident	289	36275
heydrich	289	36276
gendarme	289	36277
ions	289	36278
arranges	289	36279
corduroy	289	36280
nutjob	289	36281
brubaker	289	36282
suitably	289	36283
guaranteeing	289	36284
upping	289	36285
resorting	289	36286
dons	289	36287
kowtow	289	36288
shoji	289	36289
pirated	289	36290
motley	289	36291
much-needed	289	36292
ay-yi-yi	289	36293
osamu	289	36294
imran	289	36295
dildos	289	36296
comforter	289	36297
swindling	289	36298
engulf	289	36299
hogarth	289	36300
chrysanthemum	289	36301
comings	289	36302
still-	289	36303
fantomas	289	36304
parka	289	36305
correspondents	289	36306
bullseye	289	36307
anti-war	289	36308
wolfman	289	36309
bad-tempered	289	36310
nts	289	36311
implicating	289	36312
pervy	289	36313
días	289	36314
rampart	289	36315
transfusions	289	36316
ling-ling	288	36317
nanami	288	36318
mathers	288	36319
ras	288	36320
boo-yah	288	36321
extradite	288	36322
gyung	288	36323
delinquency	288	36324
slog	288	36325
vig	288	36326
zaki	288	36327
stipulated	288	36328
raine	288	36329
roomful	288	36330
laurens	288	36331
gο	288	36332
mesopotamia	288	36333
zz	288	36334
boynton	288	36335
brannigan	288	36336
erasmus	288	36337
hanky-panky	288	36338
rationality	288	36339
loverboy	288	36340
tlc	288	36341
mito	288	36342
cowley	288	36343
dunlap	288	36344
burro	288	36345
nitroglycerin	288	36346
wooded	288	36347
swampy	288	36348
cathcart	288	36349
grimy	288	36350
tachy	288	36351
enchanté	288	36352
amendments	288	36353
wristband	288	36354
tui	288	36355
purview	288	36356
downwind	288	36357
susumu	288	36358
doon	288	36359
thievery	288	36360
fraternal	288	36361
hyuga	288	36362
pueblo	288	36363
mcgarry	288	36364
ovarian	288	36365
helios	288	36366
wetlands	288	36367
camus	288	36368
okeydokey	288	36369
detainee	288	36370
whisked	288	36371
challengers	288	36372
rumoured	288	36373
everwood	288	36374
opportunistic	288	36375
ik	288	36376
ritualistic	288	36377
zatoichi	288	36378
abdicate	288	36379
just-i	288	36380
magnificently	288	36381
uc	288	36382
cellophane	288	36383
thrace	288	36384
muggers	288	36385
hatice	288	36386
revisions	287	36387
quarts	287	36388
g.d.	287	36389
locality	287	36390
wide-open	287	36391
leeks	287	36392
maron	287	36393
lounging	287	36394
incited	287	36395
indecency	287	36396
xmas	287	36397
tartarus	287	36398
rember	287	36399
speedway	287	36400
barnacle	287	36401
push-up	287	36402
sovereigns	287	36403
papyrus	287	36404
kids-	287	36405
establishes	287	36406
blackberries	287	36407
jaymes	287	36408
jenks	287	36409
tinkles	287	36410
prithvi	287	36411
itsuki	287	36412
rubik	287	36413
shad	287	36414
grassland	287	36415
15-minute	287	36416
kazuya	287	36417
stubby	287	36418
skullion	287	36419
duc	287	36420
fakir	287	36421
maigret	287	36422
keynes	287	36423
mifflin	287	36424
totò	287	36425
yoshino	287	36426
profiled	287	36427
anti-depressants	287	36428
haleh	287	36429
roused	287	36430
etsuko	287	36431
ajussi	287	36432
soars	287	36433
savagely	287	36434
fortuitous	287	36435
mandi	287	36436
sdu	287	36437
well-educated	287	36438
whittle	287	36439
holst	287	36440
sanae	287	36441
pushin	287	36442
bonsai	287	36443
stewards	287	36444
38th	287	36445
bringer	287	36446
verbs	287	36447
ewe	287	36448
clave	287	36449
jule	287	36450
charted	287	36451
hitherto	287	36452
asinine	287	36453
unger	287	36454
idleness	287	36455
diss	287	36456
skated	287	36457
swordplay	287	36458
blacklist	286	36459
fluctuating	286	36460
censure	286	36461
latour	286	36462
motorized	286	36463
30pm	286	36464
zealous	286	36465
smirking	286	36466
divinely	286	36467
firth	286	36468
slpowlcz	286	36469
chicky	286	36470
lazybones	286	36471
bradbury	286	36472
nourishing	286	36473
teeger	286	36474
beanbag	286	36475
foy	286	36476
giveth	286	36477
first-	286	36478
repute	286	36479
narcissus	286	36480
consorting	286	36481
ewings	286	36482
plumes	286	36483
store-bought	286	36484
yakking	286	36485
alabaster	286	36486
accuser	286	36487
airhead	286	36488
maclean	286	36489
wrigley	286	36490
interiors	286	36491
surveyed	286	36492
ayse	286	36493
cheetos	286	36494
lopsided	286	36495
inheriting	286	36496
oddest	286	36497
stefania	286	36498
pursues	286	36499
blowed	286	36500
paragraphs	286	36501
hereabouts	286	36502
crusts	286	36503
butthead	286	36504
capo	286	36505
gambles	286	36506
stocky	286	36507
enhances	286	36508
kickback	286	36509
penned	286	36510
thornhill	286	36511
hajime	286	36512
delfino	286	36513
opry	286	36514
mightier	286	36515
mercutio	286	36516
storey	286	36517
presuming	286	36518
flutes	286	36519
beastie	286	36520
comanches	286	36521
wintertime	286	36522
effing	286	36523
whitewash	286	36524
remedial	286	36525
theodora	286	36526
glug	286	36527
groundskeeper	286	36528
maketh	286	36529
dobby	286	36530
wada	285	36531
grouping	285	36532
peephole	285	36533
excise	285	36534
reestablish	285	36535
triathlon	285	36536
grander	285	36537
maeda	285	36538
contributes	285	36539
carsick	285	36540
exhaustive	285	36541
-oh	285	36542
camembert	285	36543
eastside	285	36544
validated	285	36545
coitus	285	36546
coeur	285	36547
caiaphas	285	36548
unburden	285	36549
scarborough	285	36550
ravage	285	36551
guff	285	36552
overstep	285	36553
shtick	285	36554
pinged	285	36555
ek	285	36556
delbert	285	36557
mingo	285	36558
montezuma	285	36559
ajoke	285	36560
butchery	285	36561
arcane	285	36562
bogo	285	36563
fattest	285	36564
incursion	285	36565
teague	285	36566
tippy	285	36567
sandalwood	285	36568
suna	285	36569
dil	285	36570
incoherently	285	36571
buttery	285	36572
chugger	285	36573
verily	285	36574
corns	285	36575
talmud	285	36576
restrooms	285	36577
pneumatic	285	36578
irrigate	285	36579
bangle	285	36580
fairview	285	36581
morticia	285	36582
unknowns	284	36583
redecorated	284	36584
orthodontist	284	36585
tsang	284	36586
contributor	284	36587
pico	284	36588
ricotta	284	36589
flatly	284	36590
take-	284	36591
loafing	284	36592
rhapsody	284	36593
stifler	284	36594
miami-dade	284	36595
pituitary	284	36596
trailed	284	36597
'ciock	284	36598
siao	284	36599
gauche	284	36600
manicurist	284	36601
certifiable	284	36602
9am	284	36603
one-hour	284	36604
80-year-old	284	36605
treacle	284	36606
telephoning	284	36607
staunch	284	36608
pinks	284	36609
sith	284	36610
spokane	284	36611
magnified	284	36612
cutlass	284	36613
pent-up	284	36614
cucaracha	284	36615
avarice	284	36616
h.q.	284	36617
ready-made	284	36618
atherton	284	36619
breck	284	36620
lumpur	284	36621
apparitions	284	36622
sekai	284	36623
artisan	284	36624
intubated	284	36625
simple-minded	284	36626
truss	284	36627
transitional	284	36628
fellers	284	36629
occupations	284	36630
pallet	284	36631
th-there	284	36632
serengeti	284	36633
garfunkel	284	36634
armament	284	36635
cutty	284	36636
seagal	284	36637
precursor	284	36638
encephalitis	284	36639
niamh	284	36640
well-adjusted	284	36641
flunky	284	36642
clashed	284	36643
3am	284	36644
unnie	284	36645
supercar	284	36646
slings	284	36647
premonitions	284	36648
bambino	284	36649
rippling	284	36650
lumen	284	36651
high-energy	284	36652
miscommunication	284	36653
blinks	284	36654
huxtable	284	36655
jemima	284	36656
l`d	284	36657
easy-going	284	36658
krantz	284	36659
ukip	284	36660
takings	284	36661
untested	284	36662
cpd	284	36663
enthusiastically	284	36664
mcfly	284	36665
dicte	284	36666
omit	284	36667
preface	284	36668
exported	284	36669
spoilsport	284	36670
bigwig	284	36671
colonization	284	36672
halter	284	36673
yiu	283	36674
blur2	283	36675
sowed	283	36676
justifying	283	36677
lascivious	283	36678
10-minute	283	36679
hau	283	36680
unwed	283	36681
time-consuming	283	36682
juri	283	36683
sudanese	283	36684
baccarat	283	36685
shura	283	36686
nonprofit	283	36687
eurydice	283	36688
doing-	283	36689
reaping	283	36690
eurgh	283	36691
salle	283	36692
behemoth	283	36693
esu	283	36694
amadeus	283	36695
forevermore	283	36696
duckie	283	36697
sumi	283	36698
obsidian	283	36699
uppers	283	36700
snares	283	36701
subsided	283	36702
phonies	283	36703
redesign	283	36704
ligaments	283	36705
outdo	283	36706
cakewalk	283	36707
arlette	283	36708
burly	283	36709
citations	283	36710
recede	283	36711
newsreader	283	36712
emigration	283	36713
like-minded	283	36714
iona	283	36715
calle	283	36716
wel	283	36717
huffy	283	36718
begat	283	36719
teflon	283	36720
lighters	283	36721
buttock	283	36722
weve	283	36723
espen	283	36724
wow.	283	36725
christer	283	36726
contaminating	283	36727
tetris	283	36728
regulatory	283	36729
vik	283	36730
magnifique	283	36731
usted	283	36732
savitar	283	36733
unattached	283	36734
fiske	283	36735
cuttlefish	283	36736
spliff	283	36737
eldon	283	36738
a-hole	283	36739
cybernetic	283	36740
placate	283	36741
caltech	282	36742
spellbound	282	36743
hinault	282	36744
reviving	282	36745
ahm	282	36746
malady	282	36747
disadvantaged	282	36748
mobbed	282	36749
modes	282	36750
gullet	282	36751
greenhorn	282	36752
entrusting	282	36753
frailty	282	36754
woodhull	282	36755
nit	282	36756
overestimated	282	36757
infects	282	36758
dilaurentis	282	36759
shortwave	282	36760
amounted	282	36761
zackary	282	36762
unequal	282	36763
claridge	282	36764
clements	282	36765
erlich	282	36766
tantalizing	282	36767
electrolytes	282	36768
fogg	282	36769
dusseldorf	282	36770
carnivores	282	36771
26-year-old	282	36772
bansi	282	36773
well-liked	282	36774
tabor	282	36775
rifling	282	36776
manda	282	36777
fruition	282	36778
playboys	282	36779
approving	282	36780
zanzibar	282	36781
shoo-in	282	36782
fueling	282	36783
fishman	282	36784
reflux	282	36785
commonality	282	36786
gwan	282	36787
consuela	282	36788
tyrannical	282	36789
transatlantic	282	36790
hares	282	36791
zanuck	282	36792
icicle	282	36793
dcp	282	36794
jobe	282	36795
around-	282	36796
reread	282	36797
steppin	282	36798
cliffie	282	36799
usurp	282	36800
unsightly	282	36801
sniggers	282	36802
romanticism	282	36803
moti	282	36804
zeng	282	36805
taboos	282	36806
duan	282	36807
gοοd	282	36808
amenable	282	36809
shek	282	36810
substitutes	282	36811
chérie	282	36812
iâ	282	36813
painstaking	282	36814
decompress	282	36815
unauthorised	282	36816
astrophysics	282	36817
anushka	282	36818
bullfight	282	36819
kanako	282	36820
kata	282	36821
plated	282	36822
heartwarming	282	36823
alban	282	36824
yukari	281	36825
orally	281	36826
hunched	281	36827
biometric	281	36828
donde	281	36829
tem	281	36830
incline	281	36831
itfc	281	36832
bayon	281	36833
safe-deposit	281	36834
pawing	281	36835
choppy	281	36836
undercut	281	36837
guster	281	36838
overwhelms	281	36839
anti-social	281	36840
ips	281	36841
bellhop	281	36842
downloads	281	36843
go-getter	281	36844
sired	281	36845
great-uncle	281	36846
serfs	281	36847
botswana	281	36848
bittu	281	36849
earths	281	36850
carlene	281	36851
insubordinate	281	36852
innumerable	281	36853
readout	281	36854
lalo	281	36855
ayrton	281	36856
gg	281	36857
befallen	281	36858
adverts	281	36859
10am	281	36860
albrecht	281	36861
joann	281	36862
ranga	281	36863
densha	281	36864
omni	281	36865
tansy	281	36866
sine	281	36867
occured	281	36868
appropriations	281	36869
symbolically	281	36870
embarking	281	36871
snatches	281	36872
gord	281	36873
get-up	281	36874
tarantino	281	36875
sourpuss	281	36876
enquired	281	36877
shazam	281	36878
lyuba	281	36879
nastiest	281	36880
pradesh	281	36881
jefferies	281	36882
slimming	281	36883
r.v.	281	36884
gervase	281	36885
mig	281	36886
nobby	281	36887
babylonian	280	36888
pathan	280	36889
slough	280	36890
vod	280	36891
titi	280	36892
replying	280	36893
revenant	280	36894
afore	280	36895
shweta	280	36896
cringe	280	36897
ozaki	280	36898
gusts	280	36899
betts	280	36900
kilogram	280	36901
bobs	280	36902
niall	280	36903
junpyo	280	36904
derogatory	280	36905
technologically	280	36906
anspaugh	280	36907
phillipe	280	36908
spangler	280	36909
forestry	280	36910
bothwell	280	36911
mid-air	280	36912
pickers	280	36913
x-rated	280	36914
tessie	280	36915
sissi	280	36916
4-year-old	280	36917
hiroki	280	36918
moderator	280	36919
swinger	280	36920
wooly	280	36921
coq	280	36922
ginette	280	36923
conchita	280	36924
banister	280	36925
lifeguards	280	36926
redress	280	36927
pall	280	36928
injurious	280	36929
tere	280	36930
caramba	280	36931
bonzo	280	36932
voiced	280	36933
voorhees	280	36934
stabilizer	280	36935
stupid-ass	280	36936
gaiety	280	36937
porte	280	36938
6am	280	36939
sadhu	280	36940
kuro	280	36941
nothing-	280	36942
saeki	280	36943
gimmicks	280	36944
kaga	280	36945
keno	280	36946
walling	280	36947
riff-raff	280	36948
necking	280	36949
haveto	280	36950
beckwith	280	36951
schindler	280	36952
kippur	280	36953
gillies	280	36954
notably	280	36955
enveloped	280	36956
smee	280	36957
machetes	280	36958
prevalent	280	36959
zeno	280	36960
pushups	279	36961
twinkies	279	36962
montauk	279	36963
ludovic	279	36964
blinders	279	36965
hungrier	279	36966
translucent	279	36967
rinds	279	36968
herrick	279	36969
gannicus	279	36970
